reg;region_name;cl_age90;jour;hosp;rea;rad;dc
28;;0;11/06/2020;283;14;1542;425
28;;9;11/06/2020;0;0;3;0
28;;19;11/06/2020;0;0;8;0
28;;29;11/06/2020;1;0;46;0
28;;39;11/06/2020;3;0;94;2
28;;49;11/06/2020;10;2;137;10
28;;59;11/06/2020;16;3;237;16
28;;69;11/06/2020;44;4;282;57
28;;79;11/06/2020;59;5;309;95
28;;89;11/06/2020;91;0;301;165
28;;90;11/06/2020;58;0;119;80
28;;0;12/06/2020;274;13;1552;425
28;;9;12/06/2020;0;0;3;0
28;;19;12/06/2020;0;0;8;0
28;;29;12/06/2020;1;0;46;0
28;;39;12/06/2020;3;0;94;2
28;;49;12/06/2020;10;2;137;10
28;;59;12/06/2020;15;3;238;16
28;;69;12/06/2020;43;4;283;57
28;;79;12/06/2020;59;4;310;95
28;;89;12/06/2020;88;0;304;165
28;;90;12/06/2020;54;0;123;80
28;;0;13/06/2020;271;13;1556;425
28;;9;13/06/2020;0;0;3;0
28;;19;13/06/2020;0;0;8;0
28;;29;13/06/2020;1;0;46;0
28;;39;13/06/2020;4;0;93;2
28;;49;13/06/2020;9;2;138;10
28;;59;13/06/2020;15;3;238;16
28;;69;13/06/2020;42;4;284;57
28;;79;13/06/2020;59;4;310;95
28;;89;13/06/2020;88;0;305;165
28;;90;13/06/2020;52;0;125;80
28;;0;14/06/2020;270;13;1557;425
28;;9;14/06/2020;0;0;3;0
28;;19;14/06/2020;0;0;8;0
28;;29;14/06/2020;1;0;46;0
28;;39;14/06/2020;4;0;93;2
28;;49;14/06/2020;9;2;138;10
28;;59;14/06/2020;15;3;238;16
28;;69;14/06/2020;42;4;284;57
28;;79;14/06/2020;58;4;311;95
28;;89;14/06/2020;88;0;305;165
28;;90;14/06/2020;52;0;125;80
28;;0;15/06/2020;270;13;1558;425
28;;9;15/06/2020;0;0;3;0
28;;19;15/06/2020;0;0;8;0
28;;29;15/06/2020;1;0;46;0
28;;39;15/06/2020;4;0;93;2
28;;49;15/06/2020;9;2;138;10
28;;59;15/06/2020;16;3;238;16
28;;69;15/06/2020;42;4;284;57
28;;79;15/06/2020;58;4;311;95
28;;89;15/06/2020;88;0;305;165
28;;90;15/06/2020;51;0;126;80
32;;0;18/03/2020;313;87;77;21
32;;9;18/03/2020;10;0;10;0
32;;19;18/03/2020;4;1;2;0
32;;29;18/03/2020;7;2;7;0
32;;39;18/03/2020;14;4;12;0
32;;49;18/03/2020;16;3;13;0
32;;59;18/03/2020;37;13;10;0
32;;69;18/03/2020;55;25;7;3
32;;79;18/03/2020;73;31;7;6
32;;89;18/03/2020;65;8;8;10
32;;90;18/03/2020;32;0;1;2
32;;0;19/03/2020;417;116;140;46
32;;9;19/03/2020;12;0;14;0
32;;19;19/03/2020;5;1;3;0
32;;29;19/03/2020;13;2;10;0
32;;39;19/03/2020;14;4;25;0
32;;49;19/03/2020;25;4;21;0
32;;59;19/03/2020;45;20;22;0
32;;69;19/03/2020;70;31;11;6
32;;79;19/03/2020;91;45;17;14
32;;89;19/03/2020;102;8;12;21
32;;90;19/03/2020;38;0;2;5
32;;0;20/03/2020;432;136;156;51
32;;9;20/03/2020;7;0;19;0
32;;19;20/03/2020;4;1;5;0
32;;29;20/03/2020;15;1;11;0
32;;39;20/03/2020;19;7;26;0
32;;49;20/03/2020;28;6;25;0
32;;59;20/03/2020;48;23;23;0
32;;69;20/03/2020;78;42;10;7
32;;79;20/03/2020;97;45;14;17
32;;89;20/03/2020;103;10;13;23
32;;90;20/03/2020;32;0;7;4
32;;0;21/03/2020;439;147;162;58
32;;9;21/03/2020;1;0;13;0
32;;19;21/03/2020;3;0;1;0
32;;29;21/03/2020;9;2;13;0
32;;39;21/03/2020;14;7;27;0
32;;49;21/03/2020;22;8;27;0
32;;59;21/03/2020;50;25;28;0
32;;69;21/03/2020;83;43;11;7
32;;79;21/03/2020;112;50;18;18
32;;89;21/03/2020;112;11;14;29
32;;90;21/03/2020;32;0;9;4
32;;0;22/03/2020;490;156;178;69
32;;9;22/03/2020;1;0;13;0
32;;19;22/03/2020;2;0;2;0
32;;29;22/03/2020;11;2;15;0
32;;39;22/03/2020;18;8;29;0
32;;49;22/03/2020;21;9;32;1
32;;59;22/03/2020;58;29;28;0
32;;69;22/03/2020;90;43;12;10
32;;79;22/03/2020;126;52;22;21
32;;89;22/03/2020;124;12;15;31
32;;90;22/03/2020;38;0;9;6
32;;0;23/03/2020;612;187;201;86
32;;9;23/03/2020;3;2;13;0
32;;19;23/03/2020;3;0;2;0
32;;29;23/03/2020;13;3;16;0
32;;39;23/03/2020;23;9;30;0
32;;49;23/03/2020;30;12;39;1
32;;59;23/03/2020;73;35;32;2
32;;69;23/03/2020;111;46;13;11
32;;79;23/03/2020;158;62;28;26
32;;89;23/03/2020;144;15;17;35
32;;90;23/03/2020;48;0;10;11
32;;0;24/03/2020;711;208;250;109
32;;9;24/03/2020;4;2;14;0
32;;19;24/03/2020;1;0;3;0
32;;29;24/03/2020;11;3;23;0
32;;39;24/03/2020;25;7;41;0
32;;49;24/03/2020;38;13;45;1
32;;59;24/03/2020;93;41;39;4
32;;69;24/03/2020;137;53;19;16
32;;79;24/03/2020;187;72;33;32
32;;89;24/03/2020;155;15;22;42
32;;90;24/03/2020;53;0;10;13
32;;0;25/03/2020;829;247;287;122
32;;9;25/03/2020;7;2;14;0
32;;19;25/03/2020;1;0;3;0
32;;29;25/03/2020;10;2;28;0
32;;39;25/03/2020;29;6;44;0
32;;49;25/03/2020;49;12;49;1
32;;59;25/03/2020;111;49;44;4
32;;69;25/03/2020;167;71;26;18
32;;79;25/03/2020;217;85;39;33
32;;89;25/03/2020;177;18;27;49
32;;90;25/03/2020;56;0;12;16
32;;0;26/03/2020;919;271;360;150
32;;9;26/03/2020;8;2;14;0
32;;19;26/03/2020;1;0;3;0
32;;29;26/03/2020;8;2;32;0
32;;39;26/03/2020;27;5;52;0
32;;49;26/03/2020;53;16;59;1
32;;59;26/03/2020;118;51;64;4
32;;69;26/03/2020;202;83;34;18
32;;79;26/03/2020;236;88;49;42
32;;89;26/03/2020;198;22;35;62
32;;90;26/03/2020;63;0;17;22
32;;0;27/03/2020;993;302;401;169
32;;9;27/03/2020;7;0;16;0
32;;19;27/03/2020;1;0;3;0
32;;29;27/03/2020;12;4;30;0
32;;39;27/03/2020;34;7;51;0
32;;49;27/03/2020;53;21;69;1
32;;59;27/03/2020;140;57;68;5
32;;69;27/03/2020;217;93;43;21
32;;79;27/03/2020;239;94;59;49
32;;89;27/03/2020;220;23;41;66
32;;90;27/03/2020;64;0;20;26
32;;0;28/03/2020;1132;329;452;196
32;;9;28/03/2020;6;0;18;0
32;;19;28/03/2020;1;0;4;0
32;;29;28/03/2020;13;4;33;0
32;;39;28/03/2020;38;7;57;0
32;;49;28/03/2020;66;24;75;1
32;;59;28/03/2020;168;62;75;6
32;;69;28/03/2020;239;100;56;24
32;;79;28/03/2020;272;105;64;58
32;;89;28/03/2020;242;24;50;77
32;;90;28/03/2020;82;0;19;29
32;;0;29/03/2020;1237;348;476;211
32;;9;29/03/2020;11;0;11;0
32;;19;29/03/2020;1;0;5;0
32;;29;29/03/2020;15;4;35;0
32;;39;29/03/2020;44;8;67;0
32;;49;29/03/2020;76;25;76;1
32;;59;29/03/2020;188;68;82;7
32;;69;29/03/2020;263;105;60;25
32;;79;29/03/2020;288;108;69;63
32;;89;29/03/2020;261;27;52;83
32;;90;29/03/2020;85;0;18;31
32;;0;30/03/2020;1355;400;497;242
32;;9;30/03/2020;12;1;10;0
32;;19;30/03/2020;1;0;5;0
32;;29;30/03/2020;21;4;37;0
32;;39;30/03/2020;43;8;58;0
32;;49;30/03/2020;78;30;70;2
32;;59;30/03/2020;211;82;94;7
32;;69;30/03/2020;283;115;69;31
32;;79;30/03/2020;326;130;79;67
32;;89;30/03/2020;278;27;54;98
32;;90;30/03/2020;93;0;20;36
32;;0;31/03/2020;1464;450;628;280
32;;9;31/03/2020;12;2;11;0
32;;19;31/03/2020;1;0;5;0
32;;29;31/03/2020;22;4;43;0
32;;39;31/03/2020;46;8;69;0
32;;49;31/03/2020;90;35;94;4
32;;59;31/03/2020;232;93;116;6
32;;69;31/03/2020;318;134;89;35
32;;79;31/03/2020;360;141;102;75
32;;89;31/03/2020;281;30;70;114
32;;90;31/03/2020;91;0;26;43
32;;0;01/04/2020;1615;478;723;330
32;;9;01/04/2020;13;4;12;0
32;;19;01/04/2020;2;0;5;0
32;;29;01/04/2020;26;5;44;0
32;;39;01/04/2020;46;9;74;0
32;;49;01/04/2020;104;37;111;5
32;;59;01/04/2020;243;96;136;11
32;;69;01/04/2020;354;144;114;43
32;;79;01/04/2020;402;146;120;82
32;;89;01/04/2020;319;34;77;134
32;;90;01/04/2020;94;0;27;53
32;;0;02/04/2020;1825;518;857;370
32;;9;02/04/2020;13;4;13;0
32;;19;02/04/2020;2;1;5;0
32;;29;02/04/2020;27;5;49;0
32;;39;02/04/2020;55;10;87;0
32;;49;02/04/2020;113;36;131;5
32;;59;02/04/2020;277;108;171;14
32;;69;02/04/2020;393;155;137;50
32;;79;02/04/2020;460;157;137;93
32;;89;02/04/2020;362;36;92;144
32;;90;02/04/2020;110;3;33;62
32;;0;03/04/2020;1967;547;984;438
32;;9;03/04/2020;16;4;13;0
32;;19;03/04/2020;3;1;5;0
32;;29;03/04/2020;28;6;57;0
32;;39;03/04/2020;59;10;95;0
32;;49;03/04/2020;127;42;148;7
32;;59;03/04/2020;277;113;205;16
32;;69;03/04/2020;418;163;154;58
32;;79;03/04/2020;499;165;156;110
32;;89;03/04/2020;407;36;112;170
32;;90;03/04/2020;121;3;36;75
32;;0;04/04/2020;2035;561;1122;488
32;;9;04/04/2020;14;4;15;0
32;;19;04/04/2020;4;1;5;0
32;;29;04/04/2020;25;7;66;0
32;;39;04/04/2020;55;13;111;0
32;;49;04/04/2020;127;42;166;7
32;;59;04/04/2020;282;121;235;17
32;;69;04/04/2020;417;165;179;68
32;;79;04/04/2020;524;170;177;120
32;;89;04/04/2020;441;33;126;187
32;;90;04/04/2020;133;2;39;87
32;;0;05/04/2020;2119;573;1153;520
32;;9;05/04/2020;14;4;16;0
32;;19;05/04/2020;4;1;6;0
32;;29;05/04/2020;22;8;70;0
32;;39;05/04/2020;60;12;117;2
32;;49;05/04/2020;133;42;169;7
32;;59;05/04/2020;300;124;243;17
32;;69;05/04/2020;437;172;182;74
32;;79;05/04/2020;535;170;181;126
32;;89;05/04/2020;457;35;125;202
32;;90;05/04/2020;144;2;40;90
32;;0;06/04/2020;2227;567;1219;577
32;;9;06/04/2020;13;3;17;0
32;;19;06/04/2020;4;1;6;0
32;;29;06/04/2020;24;7;71;0
32;;39;06/04/2020;60;12;124;2
32;;49;06/04/2020;135;42;177;8
32;;59;06/04/2020;308;124;260;20
32;;69;06/04/2020;471;177;191;81
32;;79;06/04/2020;550;166;198;137
32;;89;06/04/2020;497;33;129;228
32;;90;06/04/2020;158;1;40;99
32;;0;07/04/2020;2336;583;1393;635
32;;9;07/04/2020;13;3;19;0
32;;19;07/04/2020;6;3;6;0
32;;29;07/04/2020;22;7;79;0
32;;39;07/04/2020;60;16;138;2
32;;49;07/04/2020;145;47;202;8
32;;59;07/04/2020;307;125;301;25
32;;69;07/04/2020;499;174;219;85
32;;79;07/04/2020;568;172;227;148
32;;89;07/04/2020;543;34;148;258
32;;90;07/04/2020;166;1;48;106
32;;0;08/04/2020;2366;573;1575;679
32;;9;08/04/2020;12;5;20;0
32;;19;08/04/2020;6;3;9;0
32;;29;08/04/2020;22;7;85;0
32;;39;08/04/2020;57;15;153;2
32;;49;08/04/2020;144;47;222;8
32;;59;08/04/2020;301;113;335;29
32;;69;08/04/2020;492;180;265;87
32;;79;08/04/2020;568;169;261;158
32;;89;08/04/2020;578;31;164;275
32;;90;08/04/2020;175;1;54;116
32;;0;09/04/2020;2429;580;1703;715
32;;9;09/04/2020;11;4;21;0
32;;19;09/04/2020;7;3;9;0
32;;29;09/04/2020;23;7;91;0
32;;39;09/04/2020;57;14;157;2
32;;49;09/04/2020;142;49;236;8
32;;59;09/04/2020;302;113;355;30
32;;69;09/04/2020;492;180;294;92
32;;79;09/04/2020;570;170;290;164
32;;89;09/04/2020;610;35;182;294
32;;90;09/04/2020;201;2;61;121
32;;0;10/04/2020;2456;564;1873;762
32;;9;10/04/2020;13;4;21;0
32;;19;10/04/2020;7;3;9;0
32;;29;10/04/2020;23;4;94;0
32;;39;10/04/2020;57;12;163;2
32;;49;10/04/2020;136;46;255;8
32;;59;10/04/2020;299;111;385;32
32;;69;10/04/2020;482;180;334;96
32;;79;10/04/2020;564;163;327;178
32;;89;10/04/2020;638;36;209;312
32;;90;10/04/2020;223;3;69;130
32;;0;11/04/2020;2444;550;2017;806
32;;9;11/04/2020;13;3;20;0
32;;19;11/04/2020;7;2;10;0
32;;29;11/04/2020;20;5;96;0
32;;39;11/04/2020;55;11;172;2
32;;49;11/04/2020;127;44;273;9
32;;59;11/04/2020;279;109;418;34
32;;69;11/04/2020;472;176;366;104
32;;79;11/04/2020;561;159;354;186
32;;89;11/04/2020;656;37;229;328
32;;90;11/04/2020;239;2;73;138
32;;0;12/04/2020;2484;549;2075;840
32;;9;12/04/2020;13;3;21;0
32;;19;12/04/2020;8;2;10;0
32;;29;12/04/2020;21;5;99;0
32;;39;12/04/2020;57;12;177;2
32;;49;12/04/2020;124;43;282;9
32;;59;12/04/2020;283;109;430;38
32;;69;12/04/2020;480;178;372;106
32;;79;12/04/2020;566;156;361;196
32;;89;12/04/2020;676;37;238;339
32;;90;12/04/2020;240;2;78;145
32;;0;13/04/2020;2525;543;2102;873
32;;9;13/04/2020;13;3;21;0
32;;19;13/04/2020;8;2;10;0
32;;29;13/04/2020;25;5;99;0
32;;39;13/04/2020;59;13;180;2
32;;49;13/04/2020;125;42;287;9
32;;59;13/04/2020;288;109;435;38
32;;69;13/04/2020;488;183;380;109
32;;79;13/04/2020;567;148;367;206
32;;89;13/04/2020;682;34;238;352
32;;90;13/04/2020;256;2;77;152
32;;0;14/04/2020;2552;538;2184;920
32;;9;14/04/2020;12;3;23;0
32;;19;14/04/2020;7;2;9;0
32;;29;14/04/2020;23;4;99;1
32;;39;14/04/2020;55;11;180;2
32;;49;14/04/2020;124;41;298;8
32;;59;14/04/2020;280;102;443;39
32;;69;14/04/2020;492;184;397;116
32;;79;14/04/2020;569;152;391;211
32;;89;14/04/2020;695;36;250;365
32;;90;14/04/2020;283;2;85;172
32;;0;15/04/2020;2536;533;2371;975
32;;9;15/04/2020;11;3;24;0
32;;19;15/04/2020;9;1;9;0
32;;29;15/04/2020;24;5;104;1
32;;39;15/04/2020;56;11;194;2
32;;49;15/04/2020;119;40;317;8
32;;59;15/04/2020;274;100;478;42
32;;69;15/04/2020;483;181;430;121
32;;79;15/04/2020;569;151;421;225
32;;89;15/04/2020;694;37;283;386
32;;90;15/04/2020;287;3;101;184
32;;0;16/04/2020;2536;505;2515;1006
32;;9;16/04/2020;9;2;27;0
32;;19;16/04/2020;9;1;9;0
32;;29;16/04/2020;22;4;110;1
32;;39;16/04/2020;55;12;208;2
32;;49;16/04/2020;114;38;331;8
32;;59;16/04/2020;266;96;497;41
32;;69;16/04/2020;485;169;452;125
32;;79;16/04/2020;565;147;450;233
32;;89;16/04/2020;712;34;311;398
32;;90;16/04/2020;286;1;109;193
32;;0;17/04/2020;2517;494;2662;1054
32;;9;17/04/2020;8;2;30;0
32;;19;17/04/2020;11;0;9;0
32;;29;17/04/2020;23;4;113;1
32;;39;17/04/2020;52;12;215;2
32;;49;17/04/2020;106;39;348;8
32;;59;17/04/2020;260;91;512;45
32;;69;17/04/2020;476;168;476;131
32;;79;17/04/2020;566;146;479;242
32;;89;17/04/2020;711;30;347;418
32;;90;17/04/2020;292;1;122;202
32;;0;18/04/2020;2516;476;2744;1077
32;;9;18/04/2020;8;2;30;0
32;;19;18/04/2020;10;0;10;0
32;;29;18/04/2020;23;4;118;1
32;;39;18/04/2020;50;11;226;2
32;;49;18/04/2020;112;38;361;8
32;;59;18/04/2020;252;89;526;45
32;;69;18/04/2020;469;157;490;135
32;;79;18/04/2020;569;144;488;244
32;;89;18/04/2020;709;29;359;430
32;;90;18/04/2020;302;1;123;207
32;;0;19/04/2020;2539;472;2789;1094
32;;9;19/04/2020;8;2;30;0
32;;19;19/04/2020;10;0;10;0
32;;29;19/04/2020;26;4;122;1
32;;39;19/04/2020;53;10;230;2
32;;49;19/04/2020;111;38;367;9
32;;59;19/04/2020;252;86;539;46
32;;69;19/04/2020;473;159;498;139
32;;79;19/04/2020;574;141;493;245
32;;89;19/04/2020;716;30;364;438
32;;90;19/04/2020;304;1;124;209
32;;0;20/04/2020;2578;473;2909;1127
32;;9;20/04/2020;8;2;31;0
32;;19;20/04/2020;10;0;11;0
32;;29;20/04/2020;24;4;136;1
32;;39;20/04/2020;49;10;252;2
32;;49;20/04/2020;116;35;385;9
32;;59;20/04/2020;252;86;555;46
32;;69;20/04/2020;470;161;519;144
32;;79;20/04/2020;598;142;500;253
32;;89;20/04/2020;730;30;379;451
32;;90;20/04/2020;307;2;129;216
32;;0;21/04/2020;2517;448;3191;1163
32;;9;21/04/2020;7;2;33;0
32;;19;21/04/2020;9;0;13;0
32;;29;21/04/2020;21;4;157;1
32;;39;21/04/2020;46;8;285;2
32;;49;21/04/2020;103;32;441;9
32;;59;21/04/2020;243;80;592;47
32;;69;21/04/2020;442;152;568;150
32;;79;21/04/2020;587;138;539;261
32;;89;21/04/2020;725;29;412;466
32;;90;21/04/2020;321;2;137;222
32;;0;22/04/2020;2460;427;3338;1198
32;;9;22/04/2020;5;1;37;0
32;;19;22/04/2020;9;1;15;0
32;;29;22/04/2020;20;4;161;1
32;;39;22/04/2020;44;8;296;2
32;;49;22/04/2020;98;33;459;9
32;;59;22/04/2020;240;74;614;47
32;;69;22/04/2020;427;146;594;155
32;;79;22/04/2020;572;128;564;266
32;;89;22/04/2020;718;30;437;480
32;;90;22/04/2020;316;1;146;233
32;;0;23/04/2020;2435;421;3475;1233
32;;9;23/04/2020;3;1;39;0
32;;19;23/04/2020;8;1;16;0
32;;29;23/04/2020;17;4;170;1
32;;39;23/04/2020;48;8;303;2
32;;49;23/04/2020;93;32;468;9
32;;59;23/04/2020;225;73;642;51
32;;69;23/04/2020;421;144;616;159
32;;79;23/04/2020;569;128;591;272
32;;89;23/04/2020;723;28;460;494
32;;90;23/04/2020;317;0;155;240
32;;0;24/04/2020;2401;408;3597;1257
32;;9;24/04/2020;3;1;39;0
32;;19;24/04/2020;7;1;17;0
32;;29;24/04/2020;13;4;176;1
32;;39;24/04/2020;46;6;314;2
32;;49;24/04/2020;86;33;483;9
32;;59;24/04/2020;215;67;660;52
32;;69;24/04/2020;412;144;632;160
32;;79;24/04/2020;563;121;610;279
32;;89;24/04/2020;718;28;485;504
32;;90;24/04/2020;327;0;166;245
32;;0;25/04/2020;2385;389;3672;1281
32;;9;25/04/2020;3;1;39;0
32;;19;25/04/2020;8;1;17;0
32;;29;25/04/2020;12;4;179;1
32;;39;25/04/2020;47;6;318;2
32;;49;25/04/2020;81;29;490;10
32;;59;25/04/2020;210;62;672;51
32;;69;25/04/2020;407;139;651;163
32;;79;25/04/2020;556;116;627;283
32;;89;25/04/2020;724;28;491;514
32;;90;25/04/2020;326;0;173;252
32;;0;26/04/2020;2395;390;3685;1291
32;;9;26/04/2020;3;1;39;0
32;;19;26/04/2020;8;1;17;0
32;;29;26/04/2020;12;4;179;1
32;;39;26/04/2020;46;6;320;2
32;;49;26/04/2020;79;29;492;10
32;;59;26/04/2020;213;63;671;51
32;;69;26/04/2020;407;139;655;165
32;;79;26/04/2020;564;116;628;285
32;;89;26/04/2020;727;28;496;516
32;;90;26/04/2020;325;0;173;256
32;;0;27/04/2020;2379;391;3732;1315
32;;9;27/04/2020;3;1;39;0
32;;19;27/04/2020;9;1;19;0
32;;29;27/04/2020;11;4;174;1
32;;39;27/04/2020;46;6;318;2
32;;49;27/04/2020;76;29;494;10
32;;59;27/04/2020;209;62;683;51
32;;69;27/04/2020;411;142;661;168
32;;79;27/04/2020;561;114;638;289
32;;89;27/04/2020;718;29;511;530
32;;90;27/04/2020;324;0;180;259
32;;0;28/04/2020;2349;379;3861;1337
32;;9;28/04/2020;3;1;39;0
32;;19;28/04/2020;8;1;20;0
32;;29;28/04/2020;14;5;175;1
32;;39;28/04/2020;44;6;322;2
32;;49;28/04/2020;75;27;498;10
32;;59;28/04/2020;202;62;703;52
32;;69;28/04/2020;399;139;680;171
32;;79;28/04/2020;546;108;673;294
32;;89;28/04/2020;725;27;536;539
32;;90;28/04/2020;320;0;200;263
32;;0;29/04/2020;2279;367;3955;1355
32;;9;29/04/2020;3;1;40;0
32;;19;29/04/2020;7;1;21;0
32;;29;29/04/2020;13;4;175;1
32;;39;29/04/2020;44;6;322;2
32;;49;29/04/2020;74;28;502;10
32;;59;29/04/2020;192;58;717;52
32;;69;29/04/2020;381;132;702;175
32;;79;29/04/2020;530;107;692;297
32;;89;29/04/2020;713;27;554;546
32;;90;29/04/2020;309;0;215;267
32;;0;01/05/2020;2209;347;4137;1390
32;;9;01/05/2020;1;1;43;0
32;;19;01/05/2020;6;1;24;0
32;;29;01/05/2020;13;4;177;1
32;;39;01/05/2020;34;6;335;3
32;;49;01/05/2020;73;30;512;10
32;;59;01/05/2020;183;54;739;53
32;;69;01/05/2020;360;124;733;181
32;;79;01/05/2020;508;99;728;304
32;;89;01/05/2020;718;26;593;557
32;;90;01/05/2020;302;0;238;275
32;;0;02/05/2020;2231;346;4152;1396
32;;9;02/05/2020;1;1;43;0
32;;19;02/05/2020;6;1;24;0
32;;29;02/05/2020;14;4;177;1
32;;39;02/05/2020;33;6;337;3
32;;49;02/05/2020;75;30;513;10
32;;59;02/05/2020;184;53;740;55
32;;69;02/05/2020;362;124;734;181
32;;79;02/05/2020;510;98;734;304
32;;89;02/05/2020;731;27;595;559
32;;90;02/05/2020;304;0;240;277
32;;0;03/05/2020;2224;349;4171;1410
32;;9;03/05/2020;1;1;43;0
32;;19;03/05/2020;6;1;24;0
32;;29;03/05/2020;13;4;178;1
32;;39;03/05/2020;34;7;337;3
32;;49;03/05/2020;73;30;515;10
32;;59;03/05/2020;184;54;742;55
32;;69;03/05/2020;358;124;739;184
32;;79;03/05/2020;508;99;739;306
32;;89;03/05/2020;733;27;598;563
32;;90;03/05/2020;303;0;241;282
32;;0;04/05/2020;2233;346;4211;1428
32;;9;04/05/2020;1;1;43;0
32;;19;04/05/2020;6;1;24;0
32;;29;04/05/2020;13;4;179;1
32;;39;04/05/2020;34;7;338;3
32;;49;04/05/2020;76;28;518;10
32;;59;04/05/2020;187;57;743;55
32;;69;04/05/2020;359;124;744;186
32;;79;04/05/2020;511;96;746;311
32;;89;04/05/2020;730;26;614;569
32;;90;04/05/2020;306;0;247;287
32;;0;05/05/2020;2139;300;4338;1461
32;;9;05/05/2020;1;1;43;0
32;;19;05/05/2020;4;0;24;0
32;;29;05/05/2020;13;3;180;1
32;;39;05/05/2020;30;5;343;3
32;;49;05/05/2020;68;23;526;10
32;;59;05/05/2020;184;50;755;56
32;;69;05/05/2020;339;112;765;192
32;;79;05/05/2020;486;81;773;323
32;;89;05/05/2020;705;23;651;579
32;;90;05/05/2020;299;0;262;291
32;;0;06/05/2020;2096;264;4452;1480
32;;9;06/05/2020;1;1;44;0
32;;19;06/05/2020;4;0;25;0
32;;29;06/05/2020;10;2;183;1
32;;39;06/05/2020;32;5;347;3
32;;49;06/05/2020;66;21;536;10
32;;59;06/05/2020;180;47;767;56
32;;69;06/05/2020;330;98;782;198
32;;79;06/05/2020;470;70;795;330
32;;89;06/05/2020;701;19;680;583
32;;90;06/05/2020;292;0;277;293
32;;0;07/05/2020;2024;242;4562;1496
32;;9;07/05/2020;1;1;44;0
32;;19;07/05/2020;4;0;27;0
32;;29;07/05/2020;10;2;185;1
32;;39;07/05/2020;31;3;350;3
32;;49;07/05/2020;67;19;540;10
32;;59;07/05/2020;174;45;777;57
32;;69;07/05/2020;321;93;802;201
32;;79;07/05/2020;455;61;813;331
32;;89;07/05/2020;670;18;718;591
32;;90;07/05/2020;283;0;289;296
32;;0;08/05/2020;1996;223;4627;1507
32;;9;08/05/2020;1;1;44;0
32;;19;08/05/2020;4;0;27;0
32;;29;08/05/2020;11;2;185;1
32;;39;08/05/2020;34;2;349;3
32;;49;08/05/2020;65;18;544;10
32;;59;08/05/2020;169;40;786;58
32;;69;08/05/2020;315;87;808;201
32;;79;08/05/2020;447;59;826;334
32;;89;08/05/2020;662;14;742;595
32;;90;08/05/2020;282;0;297;298
32;;0;09/05/2020;1983;223;4642;1511
32;;9;09/05/2020;1;1;44;0
32;;19;09/05/2020;5;0;27;0
32;;29;09/05/2020;10;2;185;1
32;;39;09/05/2020;32;2;351;3
32;;49;09/05/2020;63;18;546;10
32;;59;09/05/2020;164;40;790;58
32;;69;09/05/2020;313;86;808;202
32;;79;09/05/2020;445;61;828;334
32;;89;09/05/2020;661;13;745;597
32;;90;09/05/2020;282;0;299;299
32;;0;10/05/2020;1971;220;4658;1521
32;;9;10/05/2020;1;1;44;0
32;;19;10/05/2020;5;0;27;0
32;;29;10/05/2020;8;2;187;1
32;;39;10/05/2020;33;3;351;3
32;;49;10/05/2020;64;19;547;10
32;;59;10/05/2020;163;40;791;59
32;;69;10/05/2020;309;84;813;203
32;;79;10/05/2020;438;58;832;336
32;;89;10/05/2020;661;13;748;599
32;;90;10/05/2020;282;0;299;303
32;;0;11/05/2020;1972;224;4690;1545
32;;9;11/05/2020;1;1;44;0
32;;19;11/05/2020;4;0;28;0
32;;29;11/05/2020;10;3;188;1
32;;39;11/05/2020;33;2;353;4
32;;49;11/05/2020;67;21;548;11
32;;59;11/05/2020;161;38;796;61
32;;69;11/05/2020;309;87;816;206
32;;79;11/05/2020;436;59;839;340
32;;89;11/05/2020;661;13;756;607
32;;90;11/05/2020;283;0;303;308
32;;0;12/05/2020;1916;221;4795;1570
32;;9;12/05/2020;1;1;44;0
32;;19;12/05/2020;4;0;28;0
32;;29;12/05/2020;9;3;189;1
32;;39;12/05/2020;31;1;358;4
32;;49;12/05/2020;60;20;559;11
32;;59;12/05/2020;155;38;808;62
32;;69;12/05/2020;297;83;833;208
32;;79;12/05/2020;431;60;855;343
32;;89;12/05/2020;646;14;788;619
32;;90;12/05/2020;275;1;314;315
32;;0;13/05/2020;1872;208;4878;1578
32;;9;13/05/2020;1;1;44;0
32;;19;13/05/2020;4;0;28;0
32;;29;13/05/2020;11;3;189;1
32;;39;13/05/2020;30;1;361;4
32;;49;13/05/2020;59;18;562;12
32;;59;13/05/2020;155;35;813;62
32;;69;13/05/2020;297;76;844;209
32;;79;13/05/2020;414;60;875;344
32;;89;13/05/2020;632;13;810;621
32;;90;13/05/2020;261;1;333;318
32;;0;14/05/2020;1828;201;4979;1588
32;;9;14/05/2020;1;1;44;0
32;;19;14/05/2020;4;0;28;0
32;;29;14/05/2020;9;1;191;1
32;;39;14/05/2020;31;1;364;4
32;;49;14/05/2020;57;18;565;12
32;;59;14/05/2020;150;34;823;63
32;;69;14/05/2020;291;69;854;214
32;;79;14/05/2020;408;59;895;344
32;;89;14/05/2020;617;17;846;624
32;;90;14/05/2020;252;1;350;319
32;;0;15/05/2020;1772;190;5070;1604
32;;9;15/05/2020;1;1;44;0
32;;19;15/05/2020;4;0;28;0
32;;29;15/05/2020;7;1;195;1
32;;39;15/05/2020;27;1;367;4
32;;49;15/05/2020;63;18;568;12
32;;59;15/05/2020;147;30;825;63
32;;69;15/05/2020;276;65;865;218
32;;79;15/05/2020;401;57;912;346
32;;89;15/05/2020;595;16;880;630
